season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,name_clean,best_ppr,best_ppg,best_season,hit24,hit12,games_fantasy
2022,1,18,TEN,00-0037742,BurkTr00,treylon-burks-1,Treylon Burks,False,WR,WR,O,Arkansas,22.0,2025.0,0,0,1,7.0,,6.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,66.0,0.0,63.0,829.0,2.0,,,,treylon burks,88.1,8.009090770374645,2022.0,0,0,11.0
2022,2,34,GNB,00-0038124,WatsCh00,,Christian Watson,False,WR,WR,O,North Dakota St.,23.0,2025.0,0,0,3,22.0,,22.0,48.0,0.0,0.0,0.0,0.0,0.0,16.0,117.0,2.0,133.0,2264.0,20.0,,,,christian watson,164.1,11.721429007393974,2022.0,0,0,14.0
2022,2,36,NYJ,00-0038120,HallBr03,breece-hall-1,Breece Hall,False,RB,RB,O,Iowa St.,21.0,2025.0,0,0,2,28.0,,28.0,56.0,1.0,1.0,4.0,1.0,0.0,755.0,3398.0,18.0,188.0,1642.0,9.0,1.0,,,breece hall,290.5,17.08823529411765,2023.0,0,1,17.0
2022,2,41,SEA,00-0038134,WalkKe00,kenneth-walker-iii-1,Kenneth Walker III,False,RB,RB,O,Michigan St.,21.0,2025.0,0,0,3,28.0,,28.0,58.0,0.0,0.0,0.0,0.0,0.0,821.0,3555.0,29.0,133.0,1005.0,2.0,1.0,,,kenneth walker iii,0.0,0.0,,0,0,
2022,2,43,NYG,00-0038117,RobiWa01,wandale-robinson-1,Wan'Dale Robinson,False,WR,WR,O,Kentucky,21.0,2025.0,0,0,0,20.0,,20.0,54.0,0.0,0.0,0.0,0.0,0.0,17.0,109.0,1.0,268.0,2465.0,9.0,,,,wandale robinson,182.7,10.747058644014245,2024.0,0,0,17.0
2022,2,44,HOU,00-0037614,MetcJo00,john-metchie-1,John Metchie,False,WR,WR,O,Alabama,22.0,2025.0,0,0,0,5.0,,3.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,73.0,686.0,3.0,2.0,,,john metchie,65.7,5.474999745686849,2024.0,0,0,12.0
2022,2,50,NWE,00-0038104,ThorTy00,tyquan-thornton-1,Tyquan Thornton,False,WR,WR,O,Baylor,21.0,2025.0,0,0,1,7.0,,3.0,42.0,0.0,0.0,0.0,0.0,0.0,6.0,67.0,1.0,58.0,823.0,5.0,2.0,,,tyquan thornton,66.3,5.525000254313151,2022.0,0,0,12.0
2022,2,52,PIT,00-0037247,PickGe00,george-pickens-1,George Pickens,False,WR,WR,O,Georgia,21.0,2025.0,0,1,3,36.0,,23.0,65.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,1.0,267.0,4270.0,21.0,1.0,,,george pickens,184.1,12.273333740234374,2024.0,0,1,15.0
2022,2,53,IND,00-0037664,PierAl00,alec-pierce-2,Alec Pierce,False,WR,WR,O,Cincinnati,22.0,2025.0,0,0,3,26.0,,26.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,2934.0,17.0,,,,alec pierce,161.4,10.087499618530273,2024.0,0,0,16.0
2022,2,54,KAN,00-0038090,MoorSk01,skyy-moore-1,Skyy Moore,False,WR,WR,O,Western Michigan,21.0,2025.0,0,0,0,5.0,,4.0,53.0,0.0,0.0,0.0,0.0,0.0,8.0,58.0,0.0,48.0,581.0,1.0,1.0,,,skyy moore,53.7,4.130769289456881,2023.0,0,0,13.0
2022,2,63,BUF,00-0037248,CookJa01,james-cook-2,James Cook,False,RB,RB,O,Georgia,22.0,2025.0,0,3,2,43.0,,43.0,66.0,0.0,0.0,0.0,0.0,0.0,842.0,4259.0,32.0,130.0,1174.0,9.0,1.0,,,james cook,324.3,17.06842041015625,2024.0,0,1,19.0
2022,3,71,CHI,00-0037745,JoneVe00,velus-jones-jr-1,Velus Jones Jr.,False,WR,WR,O,Tennessee,25.0,2025.0,0,0,0,3.0,,3.0,37.0,0.0,0.0,0.0,0.0,0.0,24.0,197.0,1.0,12.0,135.0,1.0,2.0,,,velus jones jr,0.0,0.0,,0,0,
2022,3,88,DAL,00-0037666,TolbJa00,jalen-tolbert-1,Jalen Tolbert,False,WR,WR,O,South Alabama,23.0,2025.0,0,0,1,9.0,,9.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1093.0,10.0,4.0,,,jalen tolbert,152.0,8.941176470588236,2024.0,0,0,17.0
2022,3,91,TAM,00-0037256,WhitRa01,rachaad-white-1,Rachaad White,False,RB,RB,O,Arizona St.,23.0,2025.0,0,0,2,26.0,,26.0,67.0,0.0,0.0,0.0,0.0,0.0,677.0,2656.0,14.0,205.0,1450.0,11.0,4.0,,,rachaad white,295.5,15.552631578947368,2023.0,0,1,19.0
2022,3,93,SFO,00-0037827,DaviTy03,tyrion-davis-price-1,Tyrion Davis-Price,False,RB,RB,O,LSU,21.0,2024.0,0,0,0,1.0,,1.0,8.0,0.0,0.0,0.0,0.0,0.0,43.0,127.0,0.0,0.0,0.0,0.0,,,,tyrion davis price,2.1,2.0999999046325684,2023.0,0,0,1.0
2022,3,98,WAS,00-0037746,RobiBr01,brian-robinson-jr-1,Brian Robinson Jr.,False,RB,RB,O,Alabama,23.0,2025.0,0,0,3,19.0,,16.0,58.0,0.0,0.0,0.0,0.0,0.0,662.0,2729.0,17.0,73.0,612.0,5.0,1.0,,,brian robinson jr,0.0,0.0,,0,0,
2022,3,99,CLE,00-0037257,BellDa02,david-bell-6,David Bell,False,WR,WR,O,Purdue,21.0,2024.0,0,0,0,3.0,,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,408.0,3.0,1.0,,,david bell,62.1,6.209999847412109,2023.0,0,0,10.0
2022,3,105,SFO,00-0037828,GrayDa02,danny-gray-1,Danny Gray,False,WR,WR,O,SMU,23.0,2022.0,0,0,0,0.0,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,10.0,0.0,,,,danny gray,2.9,0.5800000190734863,2022.0,0,0,5.0
2022,4,107,HOU,00-0037258,PierDa01,dameon-pierce-1,Dameon Pierce,False,RB,RB,O,Florida,22.0,2025.0,0,0,1,12.0,,12.0,43.0,0.0,0.0,0.0,0.0,0.0,419.0,1684.0,8.0,45.0,268.0,1.0,1.0,,,dameon pierce,166.4,12.799999530498798,2022.0,0,1,13.0
2022,4,122,LVR,00-0038040,WhitZa01,zamir-white-1,Zamir White,False,RB,RB,O,Georgia,22.0,2025.0,0,0,0,5.0,,5.0,45.0,0.0,0.0,0.0,0.0,0.0,198.0,736.0,2.0,25.0,152.0,0.0,1.0,,,zamir white,73.9,5.684615501990685,2023.0,0,0,13.0
2022,4,123,LAC,00-0038045,SpilIs00,isaiah-spiller-1,Isaiah Spiller,False,RB,RB,O,Texas A&M,21.0,2023.0,0,0,0,1.0,,1.0,15.0,0.0,0.0,0.0,0.0,0.0,55.0,137.0,0.0,9.0,47.0,0.0,,,,isaiah spiller,19.0,2.111111111111111,2023.0,0,0,9.0
2022,4,125,MIA,00-0038092,EzukEr00,erik-ezukanma-1,Erik Ezukanma,False,WR,WR,O,Texas Tech,22.0,2024.0,0,0,0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,1.0,3.0,0.0,,,,erik ezukanma,1.3,1.2999999523162842,2022.0,0,0,1.0
2022,4,127,NWE,00-0038098,StroPi00,,Pierre Strong,False,RB,RB,O,South Dakota St.,23.0,2024.0,0,0,0,4.0,,1.0,46.0,0.0,0.0,0.0,0.0,0.0,99.0,499.0,2.0,26.0,193.0,0.0,14.0,,,pierre strong,27.2,6.800000190734863,2022.0,0,0,4.0
2022,4,131,TEN,00-0037617,HaskHa00,hassan-haskins-1,Hassan Haskins,False,RB,RB,O,Michigan,22.0,2025.0,0,0,0,2.0,,1.0,44.0,0.0,0.0,0.0,0.0,0.0,76.0,229.0,2.0,18.0,119.0,1.0,16.0,,,hassan haskins,26.0,3.7142857142857144,2022.0,0,0,7.0
2022,4,132,GNB,00-0037816,DoubRo00,romeo-doubs-1,Romeo Doubs,False,WR,WR,O,Nevada,22.0,2025.0,0,0,2,23.0,,23.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,202.0,2424.0,21.0,,,,romeo doubs,213.8,11.252631739566201,2023.0,0,0,19.0
2022,4,138,PIT,00-0037837,AustCa00,calvin-austin-iii-1,Calvin Austin III,False,WR,WR,O,Memphis,23.0,2025.0,0,0,0,12.0,,12.0,48.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,1.0,84.0,1100.0,8.0,,,,calvin austin iii,0.0,0.0,,0,0,
2022,5,148,BUF,00-0037261,ShakKh00,khalil-shakir-1,Khalil Shakir,False,WR,WR,O,Boise St.,22.0,2025.0,0,0,2,25.0,,25.0,62.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,197.0,2312.0,11.0,1.0,,,khalil shakir,217.9,12.105555216471354,2024.0,0,1,18.0
2022,5,151,ATL,00-0037263,AllgTy00,tyler-allgeier-1,Tyler Allgeier,False,RB,RB,O,BYU,22.0,2025.0,0,0,0,20.0,,20.0,67.0,0.0,0.0,0.0,0.0,0.0,676.0,2876.0,18.0,61.0,516.0,2.0,6.0,,,tyler allgeier,159.4,9.962499618530273,2022.0,0,0,16.0
2022,5,154,JAX,00-0037265,ConnSn00,snoop-conner-1,Snoop Conner,False,RB,RB,O,Mississippi,22.0,2022.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,1.0,0.0,0.0,0.0,1.0,,,snoop conner,10.2,2.0399999618530273,2022.0,0,0,5.0
2022,5,156,CLE,00-0037267,FordJe00,jerome-ford-1,Jerome Ford,False,RB,RB,O,Cincinnati,22.0,2025.0,0,0,1,11.0,,11.0,57.0,0.0,0.0,0.0,0.0,0.0,340.0,1463.0,7.0,107.0,647.0,5.0,1.0,,,jerome ford,220.4,12.244444105360243,2023.0,0,1,18.0
2022,5,162,DEN,00-0037272,WashMo00,,Montrell Washington,False,WR,WR,O,Samford,23.0,2024.0,0,0,0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,4.0,2.0,0.0,,,,montrell washington,7.2,0.7999999788072374,2022.0,0,0,9.0
2022,5,163,TEN,00-0037273,PhilKy01,kyle-philips-4,Kyle Philips,False,WR,WR,O,UCLA,23.0,2023.0,0,0,0,3.0,,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,259.0,0.0,,,,kyle philips,33.100002,4.137500286102295,2023.0,0,0,8.0
2022,5,164,LAR,00-0037840,WillKy02,kyren-williams-1,Kyren Williams,False,RB,RB,O,Notre Dame,22.0,2025.0,0,1,2,31.0,,31.0,55.0,0.0,0.0,0.0,0.0,0.0,838.0,3834.0,36.0,111.0,745.0,8.0,2.0,,,kyren williams,263.0,20.23076923076923,2023.0,0,1,13.0
2022,5,169,MIN,00-0037276,ChanTy01,ty-chandler-1,Ty Chandler,False,RB,RB,O,North Carolina,24.0,2025.0,0,0,0,6.0,,6.0,40.0,0.0,0.0,0.0,0.0,0.0,181.0,710.0,3.0,30.0,212.0,0.0,3.0,,,ty chandler,101.0,7.769230769230769,2023.0,0,0,13.0
2022,6,183,NWE,00-0037286,HarrKe01,kevin-harris-5,Kevin Harris,False,RB,RB,O,South Carolina,21.0,2023.0,0,0,0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,117.0,2.0,3.0,58.0,0.0,,,,kevin harris,21.3,5.324999809265137,2023.0,0,0,4.0
2022,6,191,MIN,00-0037291,NailJa00,jalen-nailor-1,Jalen Nailor,False,WR,WR,O,Michigan St.,23.0,2025.0,0,0,0,9.0,,9.0,55.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,69.0,1066.0,11.0,4.0,,,jalen nailor,111.3,6.956250190734863,2024.0,0,0,16.0
2022,6,196,BAL,00-0037085,BadiTy00,tyler-badie-1,Tyler Badie,False,RB,RB,O,Missouri,22.0,2025.0,0,0,0,2.0,,,20.0,0.0,0.0,0.0,0.0,0.0,20.0,109.0,0.0,23.0,163.0,1.0,3.0,,,tyler badie,9.4,9.399999618530273,2022.0,0,0,1.0
2022,6,201,ARI,00-0037299,IngrKe01,keaontay-ingram-1,Keaontay Ingram,False,RB,RB,O,USC,22.0,2024.0,0,0,0,2.0,,2.0,21.0,0.0,0.0,0.0,0.0,0.0,62.0,134.0,1.0,8.0,47.0,0.0,1.0,,,keaontay ingram,14.0,2.0,2023.0,0,0,7.0
2022,6,202,CLE,00-0037300,WoodMi00,mike-woods-3,Michael Woods II,False,WR,WR,O,Oklahoma,22.0,2024.0,0,0,0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,12.0,110.0,0.0,1.0,,,michael woods ii,0.0,0.0,,0,0,
2022,6,203,CHI,00-0037087,EbneTr00,trestan-ebner-1,Trestan Ebner,False,RB,RB,O,Baylor,23.0,2022.0,0,0,0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,24.0,54.0,0.0,2.0,8.0,0.0,3.0,,,trestan ebner,8.200001,1.1714286804199219,2022.0,0,0,7.0
2022,7,229,SEA,00-0037091,MeltBo00,bo-melton-1,Bo Melton,False,WR,WR,O,Rutgers,23.0,2025.0,0,0,0,5.0,,,38.0,0.0,0.0,0.0,0.0,0.0,16.0,110.0,0.0,28.0,416.0,2.0,4.0,,,bo melton,56.5,9.416666666666666,2023.0,0,0,6.0
2022,7,233,SEA,00-0037093,YounDa02,,Dareke Young,False,WR,WR,O,Lenoir-Rhyne,23.0,2025.0,0,0,0,0.0,,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,0.0,19.0,,,dareke young,6.5,3.25,2022.0,0,0,2.0
2022,7,250,LVR,00-0037329,BrowBr06,brittain-brown-1,Brittain Brown,False,RB,RB,O,UCLA,24.0,2025.0,0,0,0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,1.0,0.0,0.0,0.0,,,,brittain brown,0.0,0.0,,0,0,
2022,7,251,KAN,00-0037197,PachIs00,isaih-pacheco-1,Isiah Pacheco,False,RB,RB,O,Rutgers,23.0,2025.0,0,0,2,21.0,,21.0,51.0,0.0,0.0,0.0,0.0,0.0,576.0,2537.0,14.0,88.0,554.0,3.0,2.0,,,isiah pacheco,279.2,15.511111789279514,2023.0,0,1,18.0
2022,7,258,GNB,00-0037098,TourSa00,samori-toure-1,Samori Toure,False,WR,WR,O,Nebraska,24.0,2025.0,0,0,0,2.0,,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,163.0,1.0,,,,samori toure,19.199999,4.799999713897705,2022.0,0,0,4.0
2022,7,260,LAC,00-0037331,HorvZa00,alexander-horvath-1,Zander Horvath,False,RB,RB,O,Purdue,23.0,2022.0,0,0,0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,5.0,8.0,2.0,1.0,,,zander horvath,18.6,2.325000047683716,2022.0,0,0,8.0
2023,1,8,ATL,00-0038542,RobiBi01,bijan-robinson-1,Bijan Robinson,False,RB,RB,O,Texas,21.0,2025.0,1,2,2,36.0,,36.0,51.0,0.0,0.0,0.0,0.0,0.0,805.0,3910.0,25.0,198.0,1738.0,9.0,,,,bijan robinson,341.7,20.100000718060663,2024.0,0,1,17.0
2023,1,12,DET,00-0039139,GibbJa01,jahmyr-gibbs-1,Jahmyr Gibbs,False,RB,RB,O,Alabama,21.0,2025.0,0,3,0,40.0,,40.0,49.0,0.0,0.0,0.0,0.0,0.0,675.0,3580.0,39.0,181.0,1449.0,10.0,,,,jahmyr gibbs,390.4,21.688888549804688,2024.0,0,1,18.0
2023,1,20,SEA,00-0038543,SmitJa06,jaxon-smith-njigba-1,Jaxon Smith-Njigba,False,WR,WR,O,Ohio St.,21.0,2025.0,1,2,1,30.0,,30.0,51.0,1.0,1.0,35.0,0.0,0.0,12.0,62.0,0.0,282.0,3551.0,20.0,,,,jaxon smith njigba,253.0,14.882352941176471,2024.0,0,1,17.0
2023,1,21,LAC,00-0038544,JohnQu02,quentin-johnston-1,Quentin Johnston,False,WR,WR,O,TCU,22.0,2025.0,0,0,2,16.0,,16.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,144.0,1877.0,18.0,,,,quentin johnston,174.7,10.918749809265137,2024.0,0,0,16.0
2023,1,22,BAL,00-0039064,FlowZa00,zay-flowers-1,Zay Flowers,False,WR,WR,O,Boston Col.,22.0,2025.0,0,2,2,33.0,,33.0,50.0,0.0,0.0,0.0,0.0,0.0,27.0,174.0,2.0,237.0,3128.0,14.0,,,,zay flowers,235.40001,13.07777828640408,2023.0,0,1,18.0
2023,1,23,MIN,00-0038994,AddiJo00,jordan-addison-1,Jordan Addison,False,WR,WR,O,USC,21.0,2025.0,0,0,2,20.0,,20.0,46.0,0.0,0.0,0.0,0.0,0.0,6.0,103.0,2.0,175.0,2396.0,22.0,,,,jordan addison,218.40001,13.65000057220459,2024.0,0,1,16.0
2023,2,39,CAR,00-0039062,MingJo00,jonathan-mingo-1,Jonathan Mingo,False,WR,WR,O,Mississippi,22.0,2025.0,0,0,1,4.0,,4.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,61.0,610.0,0.0,,,,jonathan mingo,84.8,5.653333536783854,2023.0,0,0,15.0
2023,2,50,GNB,00-0039146,ReedJa03,jayden-reed-1,Jayden Reed,False,WR,WR,O,Michigan St.,23.0,2025.0,0,0,1,19.0,,19.0,40.0,0.0,0.0,0.0,0.0,0.0,34.0,310.0,3.0,138.0,1857.0,15.0,,,,jayden reed,225.6,12.533333672417534,2023.0,0,1,18.0
2023,2,52,SEA,00-0039165,CharZa00,zach-charbonnet-1,Zach Charbonnet,False,RB,RB,O,UCLA,22.0,2025.0,0,0,0,16.0,,16.0,49.0,0.0,0.0,0.0,0.0,0.0,427.0,1761.0,21.0,95.0,693.0,1.0,1.0,,,zach charbonnet,183.7,10.805882173426012,2024.0,0,0,17.0
2023,2,55,KAN,00-0039067,RiceRa01,rashee-rice-1,Rashee Rice,False,WR,WR,O,SMU,23.0,2025.0,0,0,0,16.0,,16.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,1.0,156.0,1797.0,14.0,,,,rashee rice,64.9,21.633333841959637,2024.0,0,1,3.0
2023,2,63,DEN,00-0038976,MimsMa00,marvin-mims-1,Marvin Mims,False,WR,WR,O,Oklahoma,21.0,2025.0,1,2,0,13.0,,13.0,48.0,0.0,0.0,0.0,0.0,0.0,34.0,150.0,1.0,98.0,1202.0,8.0,1.0,,,marvin mims,132.8,7.811764885397518,2024.0,0,0,17.0
2023,3,69,HOU,00-0038977,DellNa00,nathaniel-dell-1,Tank Dell,False,WR,WR,O,Houston,23.0,2024.0,0,0,1,12.0,,12.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,94.0,0.0,98.0,1376.0,10.0,,,,tank dell,165.0,16.5,2023.0,0,1,10.0
2023,3,71,NOR,00-0038551,MillKe01,kendre-miller-1,Kendre Miller,False,RB,RB,O,TCU,21.0,2025.0,0,0,0,4.0,,4.0,21.0,0.0,0.0,0.0,0.0,0.0,127.0,497.0,3.0,20.0,180.0,0.0,,,,kendre miller,43.3,6.185714176722935,2023.0,0,0,7.0
2023,3,73,NYG,00-0038938,HyatJa00,jalin-hyatt-1,Jalin Hyatt,False,WR,WR,O,Tennessee,21.0,2025.0,0,0,0,3.0,,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,470.0,0.0,,,,jalin hyatt,60.3,4.638461479773889,2023.0,0,0,13.0
2023,3,74,CLE,00-0038979,TillCe01,cedric-tillman-1,Cedric Tillman,False,WR,WR,O,Tennessee,23.0,2025.0,0,0,0,6.0,,6.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,71.0,833.0,5.0,,,,cedric tillman,80.4,8.933333502875435,2024.0,0,0,9.0
2023,3,79,IND,00-0038997,DownJo00,josh-downs-2,Josh Downs,False,WR,WR,O,North Carolina,22.0,2025.0,0,0,1,19.0,,19.0,47.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,198.0,2140.0,11.0,,,,josh downs,182.2,13.014285496303014,2024.0,0,1,14.0
2023,3,81,TEN,00-0039032,SpeaTy00,tyjae-spears-1,Tyjae Spears,False,RB,RB,O,Tulane,22.0,2025.0,0,0,0,13.0,,13.0,42.0,0.0,0.0,0.0,0.0,0.0,256.0,1048.0,8.0,127.0,873.0,2.0,,,,tyjae spears,113.6,9.466666539510092,2024.0,0,0,12.0
2023,3,84,MIA,00-0039040,AchaDe00,devon-achane-1,De'Von Achane,False,RB,RB,O,Texas A&M,21.0,2025.0,0,1,1,31.0,,31.0,44.0,0.0,0.0,0.0,0.0,0.0,544.0,3057.0,22.0,172.0,1277.0,13.0,,,,devon achane,299.9,17.641176111557904,2024.0,0,1,17.0
2023,3,88,JAX,00-0038555,BigsTa00,tank-bigsby-1,Tank Bigsby,False,RB,RB,O,Auburn,22.0,2025.0,0,0,0,8.0,,6.0,50.0,0.0,0.0,0.0,0.0,0.0,281.0,1254.0,11.0,11.0,92.0,0.0,1.0,,,tank bigsby,129.0,8.6,2024.0,0,0,15.0
2023,3,94,ARI,00-0038559,WilsMi02,michael-wilson-3,Michael Wilson,False,WR,WR,O,Stanford,23.0,2025.0,0,0,2,18.0,,18.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,163.0,2119.0,14.0,,,,michael wilson,114.5,8.807692307692308,2023.0,0,0,13.0
2023,3,100,LVR,00-0038563,TuckTr00,tre-tucker-1,Tre Tucker,False,WR,WR,O,Cincinnati,22.0,2025.0,0,0,1,13.0,,13.0,50.0,0.0,0.0,0.0,0.0,0.0,30.0,172.0,1.0,123.0,1566.0,10.0,2.0,,,tre tucker,129.3,7.6058825324563415,2024.0,0,0,17.0
2023,4,115,CHI,00-0039021,JohnRo07,roschon-johnson-1,Roschon Johnson,False,RB,RB,O,Texas,22.0,2025.0,0,0,0,6.0,,6.0,36.0,0.0,0.0,0.0,0.0,0.0,138.0,519.0,8.0,50.0,313.0,0.0,7.0,,,roschon johnson,102.1,6.806666564941406,2023.0,0,0,15.0
2023,4,125,LAC,00-0038573,DaviDe02,derius-davis-1,Derius Davis,False,WR,WR,O,TCU,22.0,2025.0,0,0,0,3.0,,3.0,43.0,0.0,0.0,0.0,0.0,0.0,28.0,145.0,0.0,30.0,188.0,2.0,,,,derius davis,41.2,3.433333396911621,2024.0,0,0,12.0
2023,4,131,CIN,00-0038576,JoneCh11,charlie-jones-7,Charlie Jones,False,WR,WR,O,Purdue,24.0,2025.0,0,0,0,4.0,,4.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,8.0,69.0,0.0,,,,charlie jones,20.7,4.1400001525878904,2023.0,0,0,5.0
2023,4,133,CHI,00-0038941,ScotTy00,tyler-scott-3,Tyler Scott,False,WR,WR,O,Cincinnati,21.0,2024.0,0,0,0,2.0,,2.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,0.0,18.0,173.0,0.0,1.0,,,tyler scott,35.9,2.761538578913762,2023.0,0,0,13.0
2023,5,143,NYJ,00-0038389,AbanIs00,israel-abanikanda-1,Israel Abanikanda,False,RB,RB,O,Pittsburgh,20.0,2023.0,0,0,0,1.0,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,70.0,0.0,7.0,43.0,0.0,,,,israel abanikanda,18.300001,3.0500001907348633,2023.0,0,0,6.0
2023,5,150,BUF,00-0038590,ShorJu00,justin-shorter-1,Justin Shorter,False,WR,WR,O,Florida,23.0,2025.0,0,0,0,0.0,,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,justin shorter,0.0,0.0,,0,0,
2023,5,159,GNB,00-0038393,WickDo00,dontayvion-wicks-1,Dontayvion Wicks,False,WR,WR,O,Virginia,22.0,2025.0,0,0,0,13.0,,13.0,46.0,1.0,1.0,14.0,0.0,0.0,2.0,7.0,0.0,108.0,1328.0,11.0,,,,dontayvion wicks,130.26,7.662352618049173,2023.0,0,0,17.0
2023,5,163,CIN,00-0038597,BrowCh10,chase-brown-3,Chase Brown,False,RB,RB,O,Illinois,23.0,2025.0,0,0,0,22.0,,22.0,45.0,0.0,0.0,0.0,0.0,0.0,505.0,2188.0,13.0,137.0,953.0,10.0,2.0,,,chase brown,255.0,15.9375,2024.0,0,1,16.0
2023,5,172,NYG,00-0038396,GrayEr01,eric-gray-2,Eric Gray,False,RB,RB,O,Oklahoma,23.0,2025.0,0,0,0,1.0,,1.0,34.0,0.0,0.0,0.0,0.0,0.0,31.0,79.0,0.0,16.0,104.0,0.0,,,,eric gray,13.0,2.6,2023.0,0,0,5.0
2023,5,176,IND,00-0038397,HullEv00,evan-hull-2,Evan Hull,False,RB,RB,O,Northwestern,22.0,2025.0,0,0,0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,49.0,0.0,2.0,12.0,0.0,,,,evan hull,1.7,1.7000000476837158,2023.0,0,0,1.0
2023,5,177,LAR,00-0039075,NacuPu00,puka-nacua-1,Puka Nacua,False,WR,WR,O,BYU,22.0,2025.0,1,2,1,39.0,,39.0,44.0,0.0,0.0,0.0,0.0,0.0,33.0,240.0,2.0,313.0,4191.0,19.0,,,,puka nacua,331.4,18.41111077202691,2023.0,0,1,18.0
2023,6,185,JAX,00-0038606,WashPa01,parker-washington-1,Parker Washington,False,WR,WR,O,Penn St.,21.0,2025.0,0,0,0,15.0,,15.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,106.0,1369.0,10.0,,,,parker washington,97.0,7.461538461538462,2024.0,0,0,13.0
2023,6,187,NWE,00-0038608,BoutKa00,kayshon-boutte-1,Kayshon Boutte,False,WR,WR,O,LSU,21.0,2025.0,0,0,1,10.0,,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1159.0,9.0,,,,kayshon boutte,121.9,8.126666768391926,2024.0,0,0,15.0
2023,6,191,TAM,00-0039052,PalmTr00,trey-palmer-1,Trey Palmer,False,WR,WR,O,Nebraska,22.0,2024.0,0,0,0,6.0,,6.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,51.0,557.0,4.0,,,,trey palmer,114.4,6.021052711888363,2023.0,0,0,19.0
