prospect,position,prospect_college,prospect_pick,prospect_year,comp_rank,comp_player,comp_college,comp_pick,comp_year,similarity_score,comparison_coverage,dominant_category,category_breakdown,hit24,hit12,career_ppg,first_3yr_ppg,nfl_best_season_ppg
Jameson Geers,TE,Minnesota,0,2026,9,Stephen Sullivan,LSU,0,2020,69.3,0.55,size_speed,draft_capital=0.14; size_speed=1.83; production=1.01; slap_score=1.46,0.0,0.0,2.45,,2.45
Jameson Geers,TE,Minnesota,0,2026,10,Robbie Ouzts,Alabama,0,2025,69.0,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.35; slap_score=1.87,0.0,0.0,,,0.0
Jerand Bradley,TE,Kansas State,0,2026,1,Ko Kieft,Minnesota,0,2022,76.2,0.55,slap_score,draft_capital=0.50; size_speed=0.19; production=0.55; slap_score=1.44,0.0,0.0,2.625,2.625,2.625
Jerand Bradley,TE,Kansas State,0,2026,2,Gerald Christian,Louisville,0,2015,74.6,0.55,size_speed,draft_capital=0.02; size_speed=1.81; production=0.76; slap_score=1.13,0.0,0.0,,,0.0
Jerand Bradley,TE,Kansas State,0,2026,3,Ben Koyack,Notre Dame,0,2015,72.6,0.55,slap_score,draft_capital=0.37; size_speed=0.35; production=0.83; slap_score=1.60,0.0,0.0,4.566666666666666,4.566666666666666,4.566666666666666
Jerand Bradley,TE,Kansas State,0,2026,4,Geoff Swaim,Texas,0,2015,71.9,0.55,size_speed,draft_capital=0.25; size_speed=1.92; production=0.51; slap_score=1.43,0.0,0.0,7.025,,7.025
Jerand Bradley,TE,Kansas State,0,2026,5,Brayden Willis,Oklahoma,0,2023,70.9,0.55,slap_score,draft_capital=0.21; size_speed=0.38; production=1.02; slap_score=1.64,0.0,0.0,,,0.0
Jerand Bradley,TE,Kansas State,0,2026,6,Rory Anderson,South Carolina,0,2015,70.5,0.55,size_speed,draft_capital=0.07; size_speed=1.74; production=0.80; slap_score=1.51,0.0,0.0,,,0.0
Jerand Bradley,TE,Kansas State,0,2026,7,Isaac Nauta,Georgia,0,2019,70.4,0.55,slap_score,draft_capital=0.43; size_speed=1.30; production=0.87; slap_score=1.59,0.0,0.0,,,0.0
Jerand Bradley,TE,Kansas State,0,2026,8,John FitzPatrick,Georgia,0,2022,69.4,0.55,size_speed,draft_capital=0.55; size_speed=1.74; production=0.44; slap_score=1.69,0.0,0.0,2.52,,2.52
Jerand Bradley,TE,Kansas State,0,2026,9,Robbie Ouzts,Alabama,0,2025,68.9,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.19; slap_score=1.90,0.0,0.0,,,0.0
Jerand Bradley,TE,Kansas State,0,2026,10,Luke Lachey,Iowa,0,2025,68.4,0.55,size_speed,draft_capital=0.04; size_speed=1.82; production=0.70; slap_score=1.70,0.0,0.0,,,0.0
Josh Kattus,TE,Kentucky,0,2026,1,Ko Kieft,Minnesota,0,2022,75.3,0.55,slap_score,draft_capital=0.50; size_speed=0.19; production=0.69; slap_score=1.45,0.0,0.0,2.625,2.625,2.625
Josh Kattus,TE,Kentucky,0,2026,2,Gerald Christian,Louisville,0,2015,75.1,0.55,size_speed,draft_capital=0.02; size_speed=1.81; production=0.66; slap_score=1.14,0.0,0.0,,,0.0
Josh Kattus,TE,Kentucky,0,2026,3,Ben Koyack,Notre Dame,0,2015,73.3,0.55,slap_score,draft_capital=0.37; size_speed=0.35; production=0.71; slap_score=1.60,0.0,0.0,4.566666666666666,4.566666666666666,4.566666666666666
Josh Kattus,TE,Kentucky,0,2026,4,Geoff Swaim,Texas,0,2015,72.2,0.55,size_speed,draft_capital=0.25; size_speed=1.92; production=0.39; slap_score=1.44,0.0,0.0,7.025,,7.025
Josh Kattus,TE,Kentucky,0,2026,5,Rory Anderson,South Carolina,0,2015,71.1,0.55,size_speed,draft_capital=0.07; size_speed=1.74; production=0.66; slap_score=1.52,0.0,0.0,,,0.0
Josh Kattus,TE,Kentucky,0,2026,6,Brayden Willis,Oklahoma,0,2023,71.1,0.55,slap_score,draft_capital=0.21; size_speed=0.38; production=0.97; slap_score=1.65,0.0,0.0,,,0.0
Josh Kattus,TE,Kentucky,0,2026,7,Isaac Nauta,Georgia,0,2019,70.3,0.55,slap_score,draft_capital=0.43; size_speed=1.30; production=0.86; slap_score=1.60,0.0,0.0,,,0.0
Josh Kattus,TE,Kentucky,0,2026,8,John FitzPatrick,Georgia,0,2022,69.6,0.55,size_speed,draft_capital=0.55; size_speed=1.74; production=0.32; slap_score=1.70,0.0,0.0,2.52,,2.52
Josh Kattus,TE,Kentucky,0,2026,9,Robbie Ouzts,Alabama,0,2025,68.7,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.20; slap_score=1.90,0.0,0.0,,,0.0
Josh Kattus,TE,Kentucky,0,2026,10,Luke Lachey,Iowa,0,2025,67.8,0.55,size_speed,draft_capital=0.04; size_speed=1.82; production=0.81; slap_score=1.71,0.0,0.0,,,0.0
Tanner Arkin,TE,Illinois,0,2026,1,Ko Kieft,Minnesota,0,2022,74.8,0.55,slap_score,draft_capital=0.50; size_speed=0.19; production=0.71; slap_score=1.48,0.0,0.0,2.625,2.625,2.625
Tanner Arkin,TE,Illinois,0,2026,2,Gerald Christian,Louisville,0,2015,74.1,0.55,size_speed,draft_capital=0.02; size_speed=1.81; production=0.79; slap_score=1.16,0.0,0.0,,,0.0
Tanner Arkin,TE,Illinois,0,2026,3,Ben Koyack,Notre Dame,0,2015,72.4,0.55,slap_score,draft_capital=0.37; size_speed=0.35; production=0.79; slap_score=1.63,0.0,0.0,4.566666666666666,4.566666666666666,4.566666666666666
Tanner Arkin,TE,Illinois,0,2026,4,Geoff Swaim,Texas,0,2015,72.2,0.55,size_speed,draft_capital=0.25; size_speed=1.92; production=0.29; slap_score=1.46,0.0,0.0,7.025,,7.025
Tanner Arkin,TE,Illinois,0,2026,5,Rory Anderson,South Carolina,0,2015,70.6,0.55,size_speed,draft_capital=0.07; size_speed=1.74; production=0.71; slap_score=1.55,0.0,0.0,,,0.0
Tanner Arkin,TE,Illinois,0,2026,6,Brayden Willis,Oklahoma,0,2023,69.7,0.55,slap_score,draft_capital=0.21; size_speed=0.38; production=1.12; slap_score=1.67,0.0,0.0,,,0.0
Tanner Arkin,TE,Illinois,0,2026,7,John FitzPatrick,Georgia,0,2022,69.5,0.55,size_speed,draft_capital=0.55; size_speed=1.74; production=0.22; slap_score=1.72,0.0,0.0,2.52,,2.52
Tanner Arkin,TE,Illinois,0,2026,8,Isaac Nauta,Georgia,0,2019,69.0,0.55,slap_score,draft_capital=0.43; size_speed=1.30; production=1.02; slap_score=1.62,0.0,0.0,,,0.0
Tanner Arkin,TE,Illinois,0,2026,9,Robbie Ouzts,Alabama,0,2025,68.4,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.17; slap_score=1.93,0.0,0.0,,,0.0
Tanner Arkin,TE,Illinois,0,2026,10,Caleb Lohner,Utah,0,2025,67.7,0.55,size_speed,draft_capital=0.28; size_speed=2.57; production=0.14; slap_score=1.57,0.0,0.0,,,0.0
Amari Niblack,TE,Texas A&M,0,2026,1,Gerald Christian,Louisville,0,2015,74.5,0.55,size_speed,draft_capital=0.02; size_speed=1.81; production=0.76; slap_score=1.14,0.0,0.0,,,0.0
Amari Niblack,TE,Texas A&M,0,2026,2,Ko Kieft,Minnesota,0,2022,73.6,0.55,slap_score,draft_capital=0.50; size_speed=0.19; production=0.93; slap_score=1.46,0.0,0.0,2.625,2.625,2.625
Amari Niblack,TE,Texas A&M,0,2026,3,Ben Koyack,Notre Dame,0,2015,73.3,0.55,slap_score,draft_capital=0.37; size_speed=0.35; production=0.69; slap_score=1.61,0.0,0.0,4.566666666666666,4.566666666666666,4.566666666666666
Amari Niblack,TE,Texas A&M,0,2026,4,Geoff Swaim,Texas,0,2015,72.7,0.55,size_speed,draft_capital=0.25; size_speed=1.92; production=0.18; slap_score=1.44,0.0,0.0,7.025,,7.025
Amari Niblack,TE,Texas A&M,0,2026,5,Rory Anderson,South Carolina,0,2015,71.4,0.55,size_speed,draft_capital=0.07; size_speed=1.74; production=0.59; slap_score=1.52,0.0,0.0,,,0.0
Amari Niblack,TE,Texas A&M,0,2026,6,Brayden Willis,Oklahoma,0,2023,69.9,0.55,slap_score,draft_capital=0.21; size_speed=0.38; production=1.13; slap_score=1.65,0.0,0.0,,,0.0
Amari Niblack,TE,Texas A&M,0,2026,7,John FitzPatrick,Georgia,0,2022,69.8,0.55,size_speed,draft_capital=0.55; size_speed=1.74; production=0.16; slap_score=1.70,0.0,0.0,2.52,,2.52
Amari Niblack,TE,Texas A&M,0,2026,8,Stephen Sullivan,LSU,0,2020,69.2,0.55,size_speed,draft_capital=0.14; size_speed=1.83; production=0.96; slap_score=1.50,0.0,0.0,2.45,,2.45
Amari Niblack,TE,Texas A&M,0,2026,9,Isaac Nauta,Georgia,0,2019,68.8,0.55,slap_score,draft_capital=0.43; size_speed=1.30; production=1.09; slap_score=1.60,0.0,0.0,,,0.0
Amari Niblack,TE,Texas A&M,0,2026,10,Robbie Ouzts,Alabama,0,2025,68.3,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.38; slap_score=1.91,0.0,0.0,,,0.0
Holden Staes,TE,Indiana,0,2026,1,Gerald Christian,Louisville,0,2015,73.8,0.55,size_speed,draft_capital=0.02; size_speed=1.81; production=0.79; slap_score=1.19,0.0,0.0,,,0.0
Holden Staes,TE,Indiana,0,2026,2,Ko Kieft,Minnesota,0,2022,73.0,0.55,slap_score,draft_capital=0.50; size_speed=0.19; production=0.92; slap_score=1.51,0.0,0.0,2.625,2.625,2.625
Holden Staes,TE,Indiana,0,2026,3,Ben Koyack,Notre Dame,0,2015,72.4,0.55,slap_score,draft_capital=0.37; size_speed=0.35; production=0.72; slap_score=1.66,0.0,0.0,4.566666666666666,4.566666666666666,4.566666666666666
Holden Staes,TE,Indiana,0,2026,4,Geoff Swaim,Texas,0,2015,72.1,0.55,size_speed,draft_capital=0.25; size_speed=1.92; production=0.10; slap_score=1.49,0.0,0.0,7.025,,7.025
Holden Staes,TE,Indiana,0,2026,5,Rory Anderson,South Carolina,0,2015,70.7,0.55,size_speed,draft_capital=0.07; size_speed=1.74; production=0.60; slap_score=1.58,0.0,0.0,,,0.0
Holden Staes,TE,Indiana,0,2026,6,John FitzPatrick,Georgia,0,2022,69.2,0.55,slap_score,draft_capital=0.55; size_speed=1.74; production=0.08; slap_score=1.75,0.0,0.0,2.52,,2.52
Holden Staes,TE,Indiana,0,2026,7,Brayden Willis,Oklahoma,0,2023,69.0,0.55,slap_score,draft_capital=0.21; size_speed=0.38; production=1.15; slap_score=1.71,0.0,0.0,,,0.0
Holden Staes,TE,Indiana,0,2026,8,Stephen Sullivan,LSU,0,2020,68.4,0.55,size_speed,draft_capital=0.14; size_speed=1.83; production=0.98; slap_score=1.56,0.0,0.0,2.45,,2.45
Holden Staes,TE,Indiana,0,2026,9,Isaac Nauta,Georgia,0,2019,68.0,0.55,slap_score,draft_capital=0.43; size_speed=1.30; production=1.10; slap_score=1.66,0.0,0.0,,,0.0
Holden Staes,TE,Indiana,0,2026,10,Robbie Ouzts,Alabama,0,2025,67.6,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.35; slap_score=1.96,0.0,0.0,,,0.0
Davin Stoffel,TE,Illinois,0,2026,1,Ko Kieft,Minnesota,0,2022,73.6,0.55,slap_score,draft_capital=0.50; size_speed=0.19; production=0.73; slap_score=1.56,0.0,0.0,2.625,2.625,2.625
Davin Stoffel,TE,Illinois,0,2026,2,Gerald Christian,Louisville,0,2015,72.4,0.55,size_speed,draft_capital=0.02; size_speed=1.81; production=0.91; slap_score=1.24,0.0,0.0,,,0.0
Davin Stoffel,TE,Illinois,0,2026,3,Geoff Swaim,Texas,0,2015,71.2,0.55,size_speed,draft_capital=0.25; size_speed=1.92; production=0.29; slap_score=1.54,0.0,0.0,7.025,,7.025
Davin Stoffel,TE,Illinois,0,2026,4,Ben Koyack,Notre Dame,0,2015,70.7,0.55,slap_score,draft_capital=0.37; size_speed=0.35; production=0.89; slap_score=1.71,0.0,0.0,4.566666666666666,4.566666666666666,4.566666666666666
Davin Stoffel,TE,Illinois,0,2026,5,Rory Anderson,South Carolina,0,2015,69.1,0.55,size_speed,draft_capital=0.07; size_speed=1.74; production=0.79; slap_score=1.63,0.0,0.0,,,0.0
Davin Stoffel,TE,Illinois,0,2026,6,John FitzPatrick,Georgia,0,2022,68.4,0.55,slap_score,draft_capital=0.55; size_speed=1.74; production=0.25; slap_score=1.80,0.0,0.0,2.52,,2.52
Davin Stoffel,TE,Illinois,0,2026,7,Brayden Willis,Oklahoma,0,2023,67.7,0.55,slap_score,draft_capital=0.21; size_speed=0.38; production=1.24; slap_score=1.76,0.0,0.0,,,0.0
Davin Stoffel,TE,Illinois,0,2026,8,Isaac Nauta,Georgia,0,2019,67.2,0.55,slap_score,draft_capital=0.43; size_speed=1.30; production=1.13; slap_score=1.71,0.0,0.0,,,0.0
Davin Stoffel,TE,Illinois,0,2026,9,Robbie Ouzts,Alabama,0,2025,67.2,0.55,slap_score,draft_capital=0.98; size_speed=0.71; production=0.23; slap_score=2.01,0.0,0.0,,,0.0
Davin Stoffel,TE,Illinois,0,2026,10,Caleb Lohner,Utah,0,2025,66.8,0.55,size_speed,draft_capital=0.28; size_speed=2.57; production=0.10; slap_score=1.65,0.0,0.0,,,0.0
Carnell Tate,WR,Ohio State,0,2026,1,Matthew Golden,Texas,0,2025,93.3,0.473,slap_score,draft_capital=0.27; production=0.09; slap_score=0.36,0.0,0.0,5.0,5.0,
Carnell Tate,WR,Ohio State,0,2026,2,Marquise Brown,Oklahoma,0,2019,92.8,0.473,production,draft_capital=0.31; production=0.35; slap_score=0.21,1.0,0.0,14.14375,14.14375,
Carnell Tate,WR,Ohio State,0,2026,3,Jerry Jeudy,Alabama,0,2020,92.6,0.473,production,draft_capital=0.12; production=0.48; slap_score=0.04,1.0,1.0,14.170588,13.613333,
Carnell Tate,WR,Ohio State,0,2026,4,Garrett Wilson,Ohio St.,0,2022,92.6,0.473,production,draft_capital=0.06; production=0.48; slap_score=0.07,1.0,1.0,14.817647,14.817647,
Carnell Tate,WR,Ohio State,0,2026,5,Jaxon Smith-Njigba,Ohio St.,0,2023,92.5,0.473,production,draft_capital=0.18; production=0.48; slap_score=0.06,1.0,1.0,21.288235,21.288235,
Carnell Tate,WR,Ohio State,0,2026,6,Jordan Addison,USC,0,2023,91.6,0.473,slap_score,draft_capital=0.27; production=0.34; slap_score=0.36,1.0,0.0,14.166667,14.166667,
Carnell Tate,WR,Ohio State,0,2026,7,Tee Higgins,Clemson,0,2020,91.2,0.473,draft_capital,draft_capital=0.40; production=0.40; slap_score=0.26,1.0,0.0,18.508333,15.778571,
Carnell Tate,WR,Ohio State,0,2026,8,Brian Thomas,LSU,0,2024,91.2,0.473,production,draft_capital=0.27; production=0.47; slap_score=0.25,1.0,1.0,16.705882,16.705882,
Carnell Tate,WR,Ohio State,0,2026,9,Justin Jefferson,LSU,0,2020,90.9,0.473,production,draft_capital=0.24; production=0.57; slap_score=0.06,1.0,1.0,21.685882,21.685882,
Carnell Tate,WR,Ohio State,0,2026,10,Ja'Marr Chase,LSU,0,2021,90.2,0.473,production,draft_capital=0.04; production=0.54; slap_score=0.32,1.0,1.0,23.705882,20.2,
Jordyn Tyson,WR,Arizona State,0,2026,1,Kevin White,West Virginia,0,2015,98.5,0.473,slap_score,draft_capital=0.06; production=0.02; slap_score=0.08,0.0,0.0,,,
Jordyn Tyson,WR,Arizona State,0,2026,2,Phillip Dorsett,Miami (FL),0,2015,93.0,0.473,slap_score,draft_capital=0.30; production=0.05; slap_score=0.37,0.0,0.0,9.163636,6.586667,
Jordyn Tyson,WR,Arizona State,0,2026,3,DeVante Parker,Louisville,0,2015,91.7,0.473,production,draft_capital=0.04; production=0.52; slap_score=0.16,1.0,1.0,15.3875,11.675,
Jordyn Tyson,WR,Arizona State,0,2026,4,Zay Flowers,Boston Col.,0,2023,91.5,0.473,production,draft_capital=0.18; production=0.49; slap_score=0.23,1.0,1.0,14.664706,14.664706,
Jordyn Tyson,WR,Arizona State,0,2026,5,Treylon Burks,Arkansas,0,2022,87.3,0.473,production,draft_capital=0.09; production=0.79; slap_score=0.27,0.0,0.0,8.009091,8.009091,
Jordyn Tyson,WR,Arizona State,0,2026,6,Tyquan Thornton,Baylor,0,2022,86.9,0.473,slap_score,draft_capital=0.60; production=0.08; slap_score=0.68,0.0,0.0,7.345455,5.525,
Jordyn Tyson,WR,Arizona State,0,2026,7,Michael Pittman Jr.,USC,0,2020,86.7,0.473,slap_score,draft_capital=0.37; production=0.44; slap_score=0.66,1.0,0.0,15.7625,14.035294,
Jordyn Tyson,WR,Arizona State,0,2026,8,Corey Davis,Western Michigan,0,2017,85.8,0.473,production,draft_capital=0.10; production=0.91; slap_score=0.18,0.0,0.0,13.671429,11.475,
Jordyn Tyson,WR,Arizona State,0,2026,9,Brandon Aiyuk,Arizona St.,0,2020,85.0,0.473,production,draft_capital=0.25; production=0.70; slap_score=0.63,1.0,0.0,15.575,15.375,
Jordyn Tyson,WR,Arizona State,0,2026,10,CeeDee Lamb,Oklahoma,0,2020,84.6,0.473,production,draft_capital=0.08; production=1.00; slap_score=0.15,1.0,1.0,23.835294,17.741176,
Makai Lemon,WR,USC,0,2026,1,Nelson Agholor,USC,0,2015,94.2,0.473,production,draft_capital=0.07; production=0.38; slap_score=0.01,1.0,0.0,11.71875,11.71875,
Makai Lemon,WR,USC,0,2026,2,Breshad Perriman,Central Florida,0,2015,94.1,0.473,production,draft_capital=0.22; production=0.34; slap_score=0.08,0.0,0.0,9.864286,6.74,
Makai Lemon,WR,USC,0,2026,3,N'Keal Harry,Arizona St.,0,2019,93.1,0.473,slap_score,draft_capital=0.28; production=0.19; slap_score=0.33,0.0,0.0,5.838462,5.838462,
Makai Lemon,WR,USC,0,2026,4,Keon Coleman,Florida St.,0,2024,93.1,0.473,production,draft_capital=0.30; production=0.34; slap_score=0.19,0.0,0.0,8.576923,8.576923,
Makai Lemon,WR,USC,0,2026,5,Laquon Treadwell,Mississippi,0,2016,92.6,0.473,production,draft_capital=0.17; production=0.47; slap_score=0.07,0.0,0.0,6.866667,4.746667,
Makai Lemon,WR,USC,0,2026,6,Corey Coleman,Baylor,0,2016,92.4,0.473,production,draft_capital=0.01; production=0.50; slap_score=0.03,0.0,0.0,9.33,9.33,
Makai Lemon,WR,USC,0,2026,7,Jayden Higgins,Iowa State,0,2025,92.3,0.473,production,draft_capital=0.33; production=0.37; slap_score=0.23,0.0,0.0,7.617647,7.617647,
Makai Lemon,WR,USC,0,2026,8,Devin Funchess,Michigan,0,2015,91.0,0.473,draft_capital,draft_capital=0.46; production=0.35; slap_score=0.31,0.0,0.0,12.1875,12.1875,
Makai Lemon,WR,USC,0,2026,9,John Ross,Washington,0,2017,90.3,0.473,production,draft_capital=0.06; production=0.55; slap_score=0.31,0.0,0.0,11.875,11.875,
Makai Lemon,WR,USC,0,2026,10,Wan'Dale Robinson,Kentucky,0,2022,88.8,0.473,production,draft_capital=0.48; production=0.57; slap_score=0.28,1.0,0.0,13.61875,10.747059,
KC Concepcion,WR,Texas A&M,0,2026,1,Nelson Agholor,USC,0,2015,95.1,0.473,production,draft_capital=0.12; production=0.31; slap_score=0.03,1.0,0.0,11.71875,11.71875,
KC Concepcion,WR,Texas A&M,0,2026,2,Laquon Treadwell,Mississippi,0,2016,94.6,0.473,production,draft_capital=0.02; production=0.35; slap_score=0.05,0.0,0.0,6.866667,4.746667,
KC Concepcion,WR,Texas A&M,0,2026,3,Breshad Perriman,Central Florida,0,2015,93.7,0.473,production,draft_capital=0.03; production=0.41; slap_score=0.06,0.0,0.0,9.864286,6.74,
KC Concepcion,WR,Texas A&M,0,2026,4,Jayden Higgins,Iowa State,0,2025,93.7,0.473,production,draft_capital=0.14; production=0.33; slap_score=0.21,0.0,0.0,7.617647,7.617647,
KC Concepcion,WR,Texas A&M,0,2026,5,John Ross,Washington,0,2017,93.3,0.473,slap_score,draft_capital=0.25; production=0.18; slap_score=0.33,0.0,0.0,11.875,11.875,
KC Concepcion,WR,Texas A&M,0,2026,6,Keon Coleman,Florida St.,0,2024,93.2,0.473,production,draft_capital=0.11; production=0.40; slap_score=0.17,0.0,0.0,8.576923,8.576923,
KC Concepcion,WR,Texas A&M,0,2026,7,KJ Hamler,Penn St.,0,2020,92.8,0.473,production,draft_capital=0.31; production=0.37; slap_score=0.18,0.0,0.0,7.508333,7.508333,
KC Concepcion,WR,Texas A&M,0,2026,8,Wan'Dale Robinson,Kentucky,0,2022,92.7,0.473,production,draft_capital=0.29; production=0.33; slap_score=0.26,1.0,0.0,13.61875,10.747059,
KC Concepcion,WR,Texas A&M,0,2026,9,Luther Burden III,Missouri,0,2025,92.3,0.473,production,draft_capital=0.22; production=0.47; slap_score=0.08,0.0,0.0,8.526667,8.526667,
KC Concepcion,WR,Texas A&M,0,2026,10,Laviska Shenault Jr.,Colorado,0,2020,91.5,0.473,production,draft_capital=0.28; production=0.50; slap_score=0.12,0.0,0.0,11.221429,11.221429,
Denzel Boston,WR,Washington,0,2026,1,Phillip Dorsett,Miami (FL),0,2015,94.0,0.438,production,draft_capital=0.18; production=0.39; slap_score=0.02,0.0,0.0,9.163636,6.586667,
Denzel Boston,WR,Washington,0,2026,2,Michael Pittman Jr.,USC,0,2020,93.6,0.438,slap_score,draft_capital=0.26; production=0.24; slap_score=0.27,1.0,0.0,15.7625,14.035294,
Denzel Boston,WR,Washington,0,2026,3,Brandon Aiyuk,Arizona St.,0,2020,92.1,0.438,production,draft_capital=0.13; production=0.47; slap_score=0.24,1.0,0.0,15.575,15.375,
Denzel Boston,WR,Washington,0,2026,4,Zay Jones,East Carolina,0,2017,90.7,0.438,production,draft_capital=0.31; production=0.39; slap_score=0.39,0.0,0.0,12.38125,10.325,
Denzel Boston,WR,Washington,0,2026,5,Tyquan Thornton,Baylor,0,2022,90.6,0.438,draft_capital,draft_capital=0.48; production=0.40; slap_score=0.29,0.0,0.0,7.345455,5.525,
Denzel Boston,WR,Washington,0,2026,6,DeVante Parker,Louisville,0,2015,90.2,0.438,production,draft_capital=0.07; production=0.64; slap_score=0.23,1.0,1.0,15.3875,11.675,
Denzel Boston,WR,Washington,0,2026,7,Treylon Burks,Arkansas,0,2022,90.2,0.438,production,draft_capital=0.03; production=0.68; slap_score=0.12,0.0,0.0,8.009091,8.009091,
Denzel Boston,WR,Washington,0,2026,8,Kevin White,West Virginia,0,2015,90.1,0.438,slap_score,draft_capital=0.18; production=0.39; slap_score=0.48,0.0,0.0,,,
Denzel Boston,WR,Washington,0,2026,9,Jayden Reed,Michigan St.,0,2023,90.1,0.438,draft_capital,draft_capital=0.48; production=0.05; slap_score=0.48,0.0,0.0,13.575,13.575,
Denzel Boston,WR,Washington,0,2026,10,Zay Flowers,Boston Col.,0,2023,89.8,0.438,production,draft_capital=0.06; production=0.70; slap_score=0.16,1.0,1.0,14.664706,14.664706,
Omar Cooper Jr.,WR,Indiana,0,2026,1,Henry Ruggs III,Alabama,0,2020,91.3,0.438,draft_capital,draft_capital=0.47; production=0.43; slap_score=0.17,0.0,0.0,6.469231,6.469231,
Omar Cooper Jr.,WR,Indiana,0,2026,2,Jayden Higgins,Iowa State,0,2025,90.7,0.473,production,draft_capital=0.13; production=0.54; slap_score=0.26,0.0,0.0,7.617647,7.617647,
Omar Cooper Jr.,WR,Indiana,0,2026,3,Wan'Dale Robinson,Kentucky,0,2022,90.3,0.473,production,draft_capital=0.02; production=0.61; slap_score=0.20,1.0,0.0,13.61875,10.747059,
Omar Cooper Jr.,WR,Indiana,0,2026,4,Jaelen Strong,Arizona St.,0,2015,90.2,0.473,production,draft_capital=0.41; production=0.50; slap_score=0.24,0.0,0.0,4.81,4.81,
Omar Cooper Jr.,WR,Indiana,0,2026,5,Laquon Treadwell,Mississippi,0,2016,89.4,0.473,production,draft_capital=0.29; production=0.49; slap_score=0.42,0.0,0.0,6.866667,4.746667,
Omar Cooper Jr.,WR,Indiana,0,2026,6,Mecole Hardman,Georgia,0,2019,89.4,0.473,production,draft_capital=0.20; production=0.52; slap_score=0.41,0.0,0.0,11.725,8.288235,
Omar Cooper Jr.,WR,Indiana,0,2026,7,N'Keal Harry,Arizona St.,0,2019,89.3,0.473,production,draft_capital=0.18; production=0.68; slap_score=0.15,0.0,0.0,5.838462,5.838462,
Omar Cooper Jr.,WR,Indiana,0,2026,8,Keon Coleman,Florida St.,0,2024,89.1,0.473,production,draft_capital=0.16; production=0.64; slap_score=0.29,0.0,0.0,8.576923,8.576923,
Omar Cooper Jr.,WR,Indiana,0,2026,9,Devin Funchess,Michigan,0,2015,88.9,0.473,production,draft_capital=0.00; production=0.71; slap_score=0.18,0.0,0.0,12.1875,12.1875,
Omar Cooper Jr.,WR,Indiana,0,2026,10,JuJu Smith-Schuster,USC,0,2017,88.6,0.473,production,draft_capital=0.31; production=0.71; slap_score=0.07,1.0,1.0,18.55625,18.55625,
Zachariah Branch,WR,Georgia,0,2026,1,Alec Pierce,Cincinnati,0,2022,99.0,0.473,draft_capital,draft_capital=0.05; production=0.03; slap_score=0.04,0.0,0.0,12.22,10.0875,
Zachariah Branch,WR,Georgia,0,2026,2,John Metchie,Alabama,0,2022,97.8,0.473,production,draft_capital=0.07; production=0.12; slap_score=0.07,0.0,0.0,5.991667,5.54,
Zachariah Branch,WR,Georgia,0,2026,3,Chase Claypool,Notre Dame,0,2020,92.3,0.473,production,draft_capital=0.02; production=0.49; slap_score=0.12,1.0,0.0,13.43125,13.43125,
Zachariah Branch,WR,Georgia,0,2026,4,Matthew Golden,Texas,0,2025,88.3,0.473,slap_score,draft_capital=0.39; production=0.34; slap_score=0.58,0.0,0.0,5.0,5.0,
Zachariah Branch,WR,Georgia,0,2026,5,Jordan Addison,USC,0,2023,87.2,0.473,slap_score,draft_capital=0.39; production=0.49; slap_score=0.58,1.0,0.0,14.166667,14.166667,
Zachariah Branch,WR,Georgia,0,2026,6,Adonai Mitchell,Texas,0,2024,86.9,0.473,production,draft_capital=0.04; production=0.80; slap_score=0.30,0.0,0.0,5.61875,5.61875,
